Video ID,Author,Comment
2MYQBaog-d4,@user-dr3wk9tr4t,Burr me Bole jo Spurdhjaker
2MYQBaog-d4,@user-ve6ux9yt3u,Ne duhet te bejme me Enverin ate qe ben Kina me Maon.
2MYQBaog-d4,@user-ve6ux9yt3u,Enver Hoxha eshte i pa vdekshem dhe e donte vendin e tij.
2MYQBaog-d4,@mimozazuna4184,Zoti Goxhaj ju falenderoj për pjesëmarrjen tuaj në emision. Enver Hoxha ishte biri i ketij populli të vuajtu dhe Ai i shërbeu Popullit dhe Atdheut të tij me besnikëri.  Lavdi veprës dhe jetes se tij.
2MYQBaog-d4,@bookinistalbania238,E vërteta do një zë të kristalt patriotik.
2MYQBaog-d4,@gjovalinpreka468,Z Dilaver je shuuume i drejte dhe i pregaditur complimenti 👍👍👍
2MYQBaog-d4,@cimilushi5523,Respekt ti flet teverteten pokta  sot jan ma vrases
2MYQBaog-d4,@besomucaj9236,Pandeli majkua shiti gjifh avicionin shqiptar per skrap
2MYQBaog-d4,@besomucaj9236,Po tani qe shqiptaret jan si laro rrugve te evropes e vajzat bejn prostitute neper evrop e jemi fundurina ne koh te enverit punoje jetoje ne shqiperi
2MYQBaog-d4,@erioncatania9466,"Te fitosh luften pa ber luften ska gje me
Tbukur zoti ju rujt"
2MYQBaog-d4,@mytripsvideos4511,c'i fton kto komunistet e peshtire
2MYQBaog-d4,@user-ok2jr7wo9n,Lind mo shipni asi bishe mishngrenese
2MYQBaog-d4,@user-ok2jr7wo9n,Ai vrau burgosi dhe vari intelektual te përmasave evropiane si dhe klerik fetar dhe i pushkatoi edhe shokt e tij qe i ka quajtur shok te ngusht ja qfar bishe e eger ka qen ai qe mos past shipnija kyrr asi bishe mishngrenese siq i shte enveri
2MYQBaog-d4,@user-ok2jr7wo9n,Por tere farefisin e tijna wishtu mr luft klasash ai ka zgjat qeverisjen e tij 45 vjeçare qe zotni goxha nuk i thuhet qeverisje e mire
2MYQBaog-d4,@user-ok2jr7wo9n,Te nji sekretari i sterkequr i prtis komuniste ai ka mujt me qen njeri qe ja ka pas zili dikujt kot Skoci e ja ka vesh nji akuz tpabaze dhe e ka shkatrrue jo vetem qat person por tere farefisin e tij
2MYQBaog-d4,@user-ok2jr7wo9n,Nuk i thohet zotni goxha qeverisje e mir asaj kur vritet njeri pa pik faj apo varej litar dhe merret tere familja e tij kampe përqendrimit si jafsh me spiunazh te nji komunisti apo sekretari partis qe ka qen spiun i pashpirt
2MYQBaog-d4,@user-ok2jr7wo9n,"Qaj 1 milion komuniste Jan kan tan shpirti sikur Enveri me bandat e tij qe i kan sundue per 45 vjet 2 milion tjer te shipnis.
Wishtu zotni goxha ka qen keqqeverisja e tij."
2MYQBaog-d4,@user-ok2jr7wo9n,Shipnija i ka pasur 100 mij komuniste te sterkequr ata 100 mij komuniste secili i ka ba prej vetit ka 100 komuniste qe do te thot Jan bae 1 milion e qiku nji milio komuniste e kan sundue 2 milion te gjor qe kan hjek zit e ullirit gjat qeverisjes se Enverit zotni goxhaj
2MYQBaog-d4,@user-ok2jr7wo9n,Aq koh asht ka shkon e populli i shipnis nuk asht ardh ngjeshje normale siq i ka nji populli te civilizuar
2MYQBaog-d4,@user-ok2jr7wo9n,E qajo keqqeverisje e tij akoma asht ngel popullin e shipnise ende behen krime te shëmtuara hajduti per pik dites me nji fjal aq vjet sa ka keqqeverisur aq koh ka me vazhdue e keqja e tij ka futur lufta klasire
2MYQBaog-d4,@user-ok2jr7wo9n,Ka qen ai me shokt e vet vrasjes apo perndryshe i pashpirt qe me ligjet e tij sllavo sovjetike ka burgos njerz shumicën tfafajshem burgos i ternue pushkatua dhe varur nlitar e diktatori ndryshe qysh ka me wen
2MYQBaog-d4,@user-ok2jr7wo9n,ENVERI I KA PRISH JAU HUMBUR KULTUREN QE E KAN PAS QE DO TE THOT SI OERFUNDIM DIKTATOR I PAZEVENDESUSHEM ZOTNI GOXHAJ
2MYQBaog-d4,@user-ok2jr7wo9n,Ishte populli nat gjendje qe u vrejt nga e gjith bota popull i lodhur krejtsisht me gjendje ekonomike me kultur aspak te mire shumica me sjellje jo kulturore qe do te thot krejt me kultur hajdutsije qe i ka prish si popull plot 45 vjet
2MYQBaog-d4,@user-ok2jr7wo9n,"Zotëri Goxhaj Enver Hoxha e ka qeverisur keq Shipnin e kam majt me dhun popullin qdo gja qe mbahet me dhun nuk jep rezulltat, sepse me pas qeverisur mir populli nuk ishte i sterkequr nmenyren siq u pa fill pas renjes se komunizmit."
2MYQBaog-d4,@SamsungTp123,Mëso mëso Rudina.
2MYQBaog-d4,@ViniDJ79,Rrespekt
2MYQBaog-d4,@Aleksander-ef4lp,Ti je gjirokastrit😂
2MYQBaog-d4,@Randomguy-jq2gi,Bravooo nuk ehste dashur te I njohim
2MYQBaog-d4,@bimor1119,"Tivari, Drenica, Mitrovica … 
Shikojeni Historin e ketyre Qyteteve n‘kohen e Enver Hoxhes …"
2MYQBaog-d4,@antal4493,More une nje gje se kuptoj po si lejohen keta te semure psiqik te dalin e te flasin budalliqe ne tv dhe te shikoj keto komente idiotash
2MYQBaog-d4,@Beqo-vi7rq,"Everteta.nuke.humbet.Bravo.
Zotri.qe.Enveri.ka.qene.shune
Idituri.pa.armiqet.kane.shekuj
Qe.punone.ta.shekatrojn."
2MYQBaog-d4,@BehaMehmeti-lm5mr,"Vetum ta bajmi ni krahSim Enver Hoxhen  nat koh shu veshtir"":dhe me Edi Ramen   ky medel shpijn i Vuqiqit  "":"
2MYQBaog-d4,@BehaMehmeti-lm5mr,Tash sa per Serbi snijna se jan gjall me gur i shtijne ne Rumuni per zotin.
2MYQBaog-d4,@BehaMehmeti-lm5mr,"Kosova tue ndygjua  Enver Hogje  ne ne Kosov skishum frig prej ish Jugusllavis    68 dhe 81   rrnoft Enver Hoxha    i futshin ne burg pse "":"
2MYQBaog-d4,@KUJTIMMEHMETI-ee9hw,"ZOTERIA QE FLET PER KONFERENCEN E PAQES NE PARIS FLET SI NJE MILITANT SPIUNO KOMUNIST  I ENVER HOXHES 
NE KONFERENCEN E PAQES NE PARIS 1946 - 1947 ENVER HOXHA NDEJTI VETEM NJE MUAJ NE KONFERENCE DHE U LARGUA 
DELEGATI GREK DHE BRITANIK PROPOZUAN NE KONFERENCE QE KUFIRI GREK TE ARRINTE DERI NE LUMIN SHKUMBIN 
POR ISHTE QENDRIMI I PRERE I SHBA QE  KY PROPOZIM TE MOS PRANOHEJ 
KONFERENZA VENDOSI QE PROPOZIMI GREK TE HIDHEJ NE VOTIM 
ME 12 VOTA PRO , 7 KUNDER DHE TRE ABSTENIME 
PROPOZIMI GREKO - BRITANIK  NUK U PRANUA  DHE SHQIPERIA MBETI PERSERI NE KUFIJTE E 1913
PESHEN E KONFERENCES E MBAJTI PATRIOTI DHE INTELEKTUALI KAHREMAN YLLI 
TE ISHTE PER ENVER HOXHEN KUFIRI SOT NE VITIN 2024 DO ISHTE NE BRIGJET E LUMIT SHKUMBIN
ENVER HOXHA  KA QENE DHE MBETET APOKALIPSI DHE SHKATARRIMI I SHQIPERISE DHE I POPULLIT SHQIPTAR"
2MYQBaog-d4,@user-wc8xo2ef8j,Duhen politikane ATDHETARE jo per karrige
2MYQBaog-d4,@tasiakali2435,Me ne fund nje njeri qe thot te verteten 🇦🇱🇦🇱🇦🇱🦅
2MYQBaog-d4,@user-fj4ub5gc8o,Kush te beson ty o I. Shkret po keta duan te ngriet 24 or entering qe ti var per gjuhe te gjith pa perjashtim qe nga ajo qe ke perball
2MYQBaog-d4,@gonter875,"Hidhini një sy hartës së një universiteti gjerman që nga antikiteti. Në të zezë fiset greke, në të kuqe fiset ilire. Unë jam shqiptar, por nëse jemi të sinqertë, është tokë greke që në kohët e lashta. Nuk na pëlqen, por është e vërteta. 
https://de.wikipedia.org/wiki/Liste_der_epirotischen_St%C3%A4mme#/media/Datei:Map_of_ancient_Epirus_and_environs_(Deutsch).svg"
2MYQBaog-d4,@KostandinShella,ENVERI NUK VJEN ME .KTA  E SHKATRUAN VENDIN.
2MYQBaog-d4,@sdyfoa,Këta nostalgjikët e tollonave kur ndërroi sistemi mbetën pa status. Regjimi i kaluar u kishte dhënë një kapele që këtyre t'u dukej vetja strategë. Oficerët dridhnin zinxhirin gjithë ditën. Ata që punuan në atë kohë ishin të tjerë. Këta bukën ushtarëve u vidhnin. Për një palë kambale nuk kishin ideale. Lol
2MYQBaog-d4,@theodhosis,
2MYQBaog-d4,@defrimcenaj6898,"Respekte per Juve Zoti Goxhaj,te gjitha ca the Jane shume te verteta 👏👏👏👏🇦🇱🇦🇱"
2MYQBaog-d4,@ardianmucai1710,O legen burr por normale do ti pajisnit juve zhdo shtepi ne kufi me arm qe shqiptari te vriste vellaun e vet keni perdorur 7 hile nje trimeri duke futur popullin dele te vriste vellaun e vet ju q rr ttttppppphhhuuu plehra
2MYQBaog-d4,@ardianmucai1710,Posht komunizmi dictator kan qen edhe nuk diskutohet enveri ka vrar ka prer kan dhunuar ttttppppphhhuuu ju dhjefsha faren far shkerdhat keni intrenu keni dhunuar cfar skeni ber ju ttttppppphhhuuu plehra
2MYQBaog-d4,@iramaska5162,Makari te vinte prap ajo kohe
2MYQBaog-d4,@iramaska5162,❤Bravo
2MYQBaog-d4,@vojogjoza3607,"SA BUKUR, SA MIRÈ, SHUMÈ QARTÈ ! RESPEKTE I NDERUAR, KJO ÈSHTE E VÈRTETAAA 👏 E MADHE. 🇦🇱🇦🇱🇦🇱"
2MYQBaog-d4,@KristoFrroku-db3kk,"O legen muti
Nuk eshte marr njeri me shqipetaret,so po te donin nuk ishte problem fare
Me thua per energjin elektrike
Ata qe quani armiq ju ishin 100 vite para Shqiperise
Nje populli qe nuk lejohet te besoje ne ZOT nuk eshte ne diktatur por eshte ne proletarjat
Turp"
2MYQBaog-d4,@ManthosFerros,"Thote ky zoteria se fshatrat e zones kufitare kishin te gjithe burrat arme ne shtepi
Nuk eshte e vertete"
2MYQBaog-d4,@arbenkulli609,NUK MUNDET  ME KÈN DIKTATOR NDÈRTUESI E ATDHEUT🇦🇱 POR SHKATERRUESAT E ATDHEUT🇦🇱..
2MYQBaog-d4,@Aviator_111,"Flisni sa t doni enveri ishte burre 🙏🇦🇱dhe patriote. Na Beri me arsim me educate jemi ritur me dashuri , kurse tani cupa kurva cuna finochio dhe asnje spunone ne morem fund"
2MYQBaog-d4,@user-ly7fu5zh5s,Car pune ka ba  xhaxhi ktu ?
2MYQBaog-d4,@lhommedesbalkansgentlemanp7088,Lavdi ne shekuj ENVER HOXHES.
2MYQBaog-d4,@user-oe2sp5xv8i,Ik o  vdeks i mbaruar akoma gjalle jeni ju krimbat e sistemit psevdokomunist te dhjefsha enverin dhe bimbashin koktope pse roni ju ik e mbytuni ne ndonje lumca komunista jeni ju komunist vetem jezu krishti qe ju jeni pjelle e kadafit dhe e sadamit ropqira
2MYQBaog-d4,@hyqmetsina5122,Bravo bravo shtet boni enveri emori shqiperine nga zero dhe e njohu ne te gjithe boten dhe ballkanit nuk jamante qete na sulmonin ❤❤❤❤❤
2MYQBaog-d4,@robyrobert6576,Perball te hujve ka qen danoc xhaxhi
2MYQBaog-d4,@stavriapaco3420,Trushplarë i pa riparueshëm!
2MYQBaog-d4,@azemdervishi3815,Je i madhe colonel  !
2MYQBaog-d4,@azemdervishi3815,"Nuk ka epitet , ti do ngelesh riciklim ushtarke  , Rudina po gabon , meso nga coloneli Rudina  ....."
2MYQBaog-d4,@NorelZaimi,Dulla e shiti Çamerine
2MYQBaog-d4,@luandana156,Doshta kane then qesht ai mut
2MYQBaog-d4,@user-uf8vq5su8c,Respekte kolonel goxhaj
2MYQBaog-d4,@lumelabaj6849,BRAVO ..KE FOLE ..TAMAM...ATE QE ISHTE ...
2MYQBaog-d4,@mimozathomaj8960,Mjere ne sot
2MYQBaog-d4,@bardhibenishta4929,Respekt  se thua vetëm të vërtetën
2MYQBaog-d4,@dumasnapolon9667,Rudina Xhunga Historia mbetet Histori nuk ndryshon! Xhaxhi Enver ishte strateg Boteror ndjes paste
2MYQBaog-d4,@vasilisvamame575,I tha te hap kufijte Greqia se do u mbaroje buka shqipetareve.😅
2MYQBaog-d4,@mariobeqiri9895,O un kam qen me bindje demokrate gjithmon por te them te verteten keta sot jan muter hajduta te gjith enver hoxhes un nuk ja heq meritat sepse jam patriot e e dua shqiperin po ai ishte burr e kishte merita qe nuk i hidhen posht kishte edhe gjera te keqija por edhe shum te mira burr shteti qe nuk i prekje nje meter tok
2MYQBaog-d4,@foteiniv6436,Dilaveri sdi cfare thote
2MYQBaog-d4,@MikeMuja,Ropt Ku to kesh komunista ropsha
2MYQBaog-d4,@flamurkena4050,Duhet futur Ne burg rama berisha meta te shpetoj shqiperia
2MYQBaog-d4,@arnandbogdani8123,😅😅😅😅😅😅😅
2MYQBaog-d4,@qershor178,Ik moj idiote moj kok.
2MYQBaog-d4,@asi3000,Vertet?🤔Kush ishte diktature? Koha e djeshme apo e socmja😉..Shum pyetje me vent..
2MYQBaog-d4,@klodjansatka3958,Bravo
2MYQBaog-d4,@velavlore4339,"Luftova kunder serbise,e kupton çdo te thote apo jo?"
2MYQBaog-d4,@nikosmpalla358,Persh cfar tho ky zotnia un jam nga nji fsht bus kufirit ne Diber ka pas arm nji edhe ate embante brigdieri kur shkonim te punonim brenda klonit
2MYQBaog-d4,@dashamirkurti2954,Rrespekt gjeneral
2MYQBaog-d4,@maksimkostandin8961,Sipikete ipokrite ju doni pëlummbin për ipokrizinë që shfaqni
2MYQBaog-d4,@tashitallaku8552,"Greqia si njeh minoritetet, si njeh shqiptaret ne greqi, po ne pse ti njohim greket ne shqiperi!!! Mos fole me se prish … kjo I duhet thene greqise !!!"
2MYQBaog-d4,@user-kn3me1rv6l,Ha ha ha ai nuk ka  ber asnji hap .per t'i bashkuar  trojet tona .faktet tregojnë qe edhe sot trojet tona jan  nen sundimin e shteteve te huaja.. persa i përket zhvillimit te Shqipris ishte i barabartë me hiq...shifni shtetet fqinjë dhe krahasoni ato me vendin ton  perkundra ai e shkatrrojn kte vend .shpalli armik qdo njeri qeishte i arsimuar .dhe i eliminoj nji nga nji zhvilloj lutem e klasave.shemi kishat dhe gjamit beri kolektivizimi e bujqesis.zhduki pronen private beri tufzimin e blektoris  mbolli frigen  solli fukarallek te pa. Par ndonji her arrit deri atje sa hoqi edhe kunjat .dhe simbolet e varrezave  me pak gjat e zhburreroj kombin ton ky ishte ai  qe sot  Dia i thurin lavdi
2MYQBaog-d4,@shefqetthartori3684,BRAVE DYLAVER JE NJË NËGA NJERZIT MË TË MIRËT TË KOMBIT TON.SHQIPËTAR UNË NUK EKUPTOJ  NËGA KËTA NJERZË TË ÇUDITSHME QË FLASIN VETËM SOTË PËR SOTË DHE NUKË FLASIN PËR BREZET DO VIJNË POR FLASIN SOT PËRSOT ËSHTË EVËRTETA. ENVERI EMORI.SHQIPËRIM VETËM MORTA E MUÇALE.SHTËPIJE  ME THUPRA ME KASHTË MJEKSI NUK BAHESH LLAFE  ASHTË SUMË E VËRTETA ENVERI E BËRO SHQIPËRIN SHTETË MA MODERN NËBOTË E LA FLORIRIN NËPËR.TUNELAT PËR SHQIPËTARËT E JO.PËR ANTI SHQIPËTARËT
2MYQBaog-d4,@ilijahilaj4682,I beri m.. shqipris
2MYQBaog-d4,@gezimceca6928,Jam dakort qe per armatim e siguri ka pas shqiperia .por enveri ishte diktator dhe.
2MYQBaog-d4,@user-dq5cq6or5r,Shum e drejt ka mbrojtur interesat e bandes se bllokut dhe ky plehra ka qen i perkedheluri partis sumes.
2MYQBaog-d4,@supermario929,"Shqiperia u ul ne krahun e fituesve te luftes se dyte boterore, kshu qe ka pak kuptim ligji i grekve qe e mbajne vetem per te bllokuar ceshtjen e pronave te cameve. Bqima te medhenj greket. Pastaj ky tipi nostalgjik nuk esht per tu degjuar."
2MYQBaog-d4,@user-xy1wg6gh4c,Ýyyyyyy rracë muti... po Shqipnia nga1961 deri 1990 ishim vendi më i varfër dhe ademokratik në europë....
2MYQBaog-d4,@user-xy1wg6gh4c,Flliqesire komuniste
2MYQBaog-d4,@arli8686,"Ate qe ariti Enveri per shqiperine, nuk ka per tu aritur asnjehere."
2MYQBaog-d4,@user-hw5qt4eq4n,Vetem thuaj per Isa boletinin ne angli
2MYQBaog-d4,@leverindbali9201,çe ke ftue kten pijanecin
2MYQBaog-d4,@n_ano5672,Enver Hoxha i beri shqiptaret te hane bar. Kaq per te kuptuar kush ishte E. Hoxha dhe sa shume i donte shqiptaret.
2MYQBaog-d4,@skenderluari5826,Kèta plehra qeveritarè e kanè çuar vèndin afèr pikès zero dhe nuk i do mè njeri pèr ato qè kanè bèrè kèto 34 vjet
2MYQBaog-d4,@skenderluari5826,Pensionet dhe siguria ishin disa herè mè tè larta nè kohèn e Enverit se tani
2MYQBaog-d4,@user-ee3sv8os6n,O laskare ti dhe Enver hoxha ne te sateme shkosh.
2MYQBaog-d4,@musa.moses.,"Është e sakët se Enver Hoxha nuk ka qenë diktator. Po të kishte qenë diktator ashtu siqë njeh historia botërore gjithë diktatorët pas rënjes së tyre kan marë me vehte Milarda Dollar, mijëra kilogram ar si pasuri private! Ndërkaq, Enver Hoxha mbrojti Diktaturën (kushtetuese) të masave shumicë popullore të Proletariatit dhe pas vedit nuk mori asgjë nga pasuria e luajtshme dhe e paluejtshme dhe as që trashëguan pasardhësit e tijë familjar...!!!"
2MYQBaog-d4,@iljazmethasani4982,Se kam perjetuar komunizmin por se si è shpiegon ky person  ato ligje I ka zvicra sot.
2MYQBaog-d4,@valentinaloli9581,Rudina xhunga Perse e sulmon te ftuarin Sa te verteta fjalet e zotnis Bravooooo per kurajon dhe flet hapur pa frik Shume te verteta qe jane mohuar dhe qe hedhin balte per ate kohe❤
2MYQBaog-d4,@user-my2pq5yr5t,Kolonel zoti te rujt te dhont zoti force shnet
2MYQBaog-d4,@Aplacino,Këto ishin mashtrimet Evropiane me diktarin Enver Hoxha dhe Ahmet Zogu ku nga friga e Evropës i lëshuan ose falen TOKAT SHQIPËTARE
2MYQBaog-d4,@dritanmalaj2526,Faleminderit.Te verteta te medha
2MYQBaog-d4,@ymerxhepa4678,ZOTRIA 75 PËR QIND FLET DREJT
2MYQBaog-d4,@stavrithimo7242,Akoma me keta mereni.
2MYQBaog-d4,@ritadhrami7058,"Opo te lumte goja ty.Le te thone si te duan: ai ishte bure shteti ,beri shtet ,me shkolla , fabrika uzina ,coi driten elektrike ne majat me te largta,kishte shtet: ❤❤❤"
2MYQBaog-d4,@user-ik2dt9cu3j,Te paska then mire ai qe je mashtrus😂
2MYQBaog-d4,@zahirthaqi5471,OOOJ E.MJER.PO ENVERI ISHTE BURR SHTETI ME VIZION
2MYQBaog-d4,@murte712,Nuk te ngrihej paga por shkolla  ishte naten nje dit Po nje dit jo. 3 dit ne jav .noten 5 e kishe te sigurt
2MYQBaog-d4,@marioneziri2030,E dashuron pak si shum enverin po gjthss koloneli mbetet hero.
2MYQBaog-d4,@user-wu9sj2us7s,More me paster e mire ska me shpjegim Per 30 vjet hoxha ndertoj e berisha per 20 vjet i degjinjeroi
2MYQBaog-d4,@gentbax3955,"Arritje te medha ka pasur populli jone pas luftes se 2, ngriti ne kemb nje shtet te sakatuar me shekuj.pastaj u shfaq djalli berisha me zombit e tije..."
2MYQBaog-d4,@afrodita7704,"Enveri udhehoqi Shqiperine per 50 vjete. At Jane 50 vjete te historise shqiptare. Do flasim per ate periudhe, nuk na e mbyll dot gojen njeri. A u bene te liga gjate asaj kohe? Po u bene. Pati edhe lufte e pune kolosale. Populli yne drejtuar nga Enver Hoxha siguroi pavaresine e mbrojtjen e shtetit Shqiptar si kurre me pare. Te tere qe ishin mbi 14 vjeç e kishin te percaktuar ku do venin ne rast alarmi ushtarak. Mjeket dhe infermieret benin rregullisht stervitje (sikurse e te tjeret) per te krijuar spitale ambulante t'i vinin ne ndihme popullsise. Im ate ishte komandant qe drejtonte pregatitjen dhe stervitjen e tyre ne nje qark te vendit. Ne vetem rrime tani e shajme. Vendin e kemi te pambrojtur"
2MYQBaog-d4,@bilbilbaci6050,"Vrau burrin e motres,kriminel."
2MYQBaog-d4,@andibleta4769,Qenka shoku Xhaxhit enver 😂
2MYQBaog-d4,@besomucaj9236,Bravo po kete drejt po ne pse i njoim minoritetin grek ketu esht gabimi ae ne jemi inferior duet te jemi reciprok te barabart e agresiv si ata pik jo muter shqiptar
2MYQBaog-d4,@user-mj2io9qg3o,Respekt per zoterine si thon asaj fjales me te qeshur dhe me te njgjeshur😂😂😂😂
2MYQBaog-d4,@altindavidhi3581,Bravo te qofte qe flet tè verteten e asaj kohe edhe tani.Ju meritoni tè jeni kryeminister i shqiperise.
2MYQBaog-d4,@QakoNana-on5bp,Enver Hoxha ka wene nje udheheqes i madh
2MYQBaog-d4,@RushKloen,"Ka pas shtet ne kohen e Enver Hoxhës jo tani qe jan per te vjedhur 
Ne ate kohe kishte shum gjera tani
S'kemi as gje vetem din te vjedhin cdo gje"
2MYQBaog-d4,@tefjkkaciku3213,Vetem ne at menyr u ruajt  shqipria.
2MYQBaog-d4,@tefjkkaciku3213,Edhe un e pershendes  folding.
2MYQBaog-d4,@zyfercaco643,"Edhe Rudina bën sikur nuk e kupton se çështë diktatori dhe diktatura e proletariatit.
Kështu ja u do puna të flasin, apo vërtet nuk e kuptojnë?!"
2MYQBaog-d4,@fatoshaka5245,"Respekt ndaj Zoteris qe foli realitetin , per fat te keq njerez qe gjykojne si ju realitetin jan te paket. Ne ditet e soteme zgjethin rrugen me te lehte, ate te servilizmit."
2MYQBaog-d4,@frentitsaousai7582,Respect per cfar I ke dhen Shqiperise ti familja jote dhe gjithe prindit taane
2MYQBaog-d4,@salireka2674,"Shqiptaret  vuajan nga sindromi i harreses dhe vuajn nga mosmirnjohja per paraardhesin qe ndryshoi vendin nga mjerimi., a kane gabime Po. Nje pyetje c'beri sali  berisha me shume, pse shkaterroi cdo qelize te shtetit kjo valle eshte merite e tij Jo.!Merite eshte te zevendsosh te miren me te keqen, ligjin me antiligjin, mos valle ligji i pronave 7501 eshte me i mire se reforma agrare, apo ndertimi i hekurudhave mos valle eshte me i keq se shkaterrimi e vjedhja e shinave per skrap etj etj ndryshimin shiheni duke u ballafaquar me te vertetat!"
2MYQBaog-d4,@user-vx9ms6nq7q,Bashkimin e Shqiperise e ka njohur vetem VLAÐMIR ILIC LENINI ore shqiptar
2MYQBaog-d4,@Andreas-kc7cm,"Ne ishim dikur shtet i fuqishem; USHTARAKISHT, SA DRIDHESHIN TE GJITH NGA FRIKA !!!! DHE GJITHMON QE NE LASHESI DHE NE KOHEN KOMUNISTE KEMI QEN SHTET VETMBROJTES !!!! TE KEMI KUJDES TANI ? SE KUR QE ENVERI NUK FUTEJ MIZA E DHEUT NE TERITORIN SHQIPETAR!!!!❤"
2MYQBaog-d4,@julianakuca6982,sa bukur e ditke  historin moj
2MYQBaog-d4,@gentile7933,Sa budallenje jena ba
2MYQBaog-d4,@lalajedmond5058,Respekte  !  E verteta duhet  thene
2MYQBaog-d4,@alban4427,Q S... tuaj që tregon realitetin
2MYQBaog-d4,@alban4427,Ju zotëri i njeh ligjet por kotë që u thua se këta ika parë ligji dhe gjynah më i madhë që nuk dinë për të lexuar dhe çarë pre të nga ata që të drejtojnë shtetin
2MYQBaog-d4,@kostas.labovitis3412,Vdes që të intervistosh komunistat... dhe më e keqja eshte që nuk debaton....
2MYQBaog-d4,@panajotivani7471,"Z. Rudina brënda kësaj interviste ka disa fragmente interesante por që të tregosh realitetin e jetës në atë kohë intervisto dhe klasën puntore sa shumë vuanin, po lere pastaj klasën e persekutuar që trajtoheshin sikur të mos ishin shqipëtarë të kesh nostralgji për atë kohë do të thotë që nuk ke njohur ralitetin ,,, flm"
2MYQBaog-d4,@panajotivani7471,"Personi tregon per jetën e tij dhe kujton se i gjithe populli ishte në atë nivel , po të jetonte ky person në zonën e devollit dhe të merte 30 lek për dit pune dhe në vund të vitit të kishte zbutje, po nuk e di çfar do të thotë (ZBUTJE)  të këthesh lek për mos ralizimin e planit……e mernin njerzit me të qarë"
2MYQBaog-d4,@frederik9861,"IK MORE ENVERISTE SE KE  BERE PALLE NE ATE REGJM SI SERVIL E SPIUN I REGJIMIT TE KRIMINELIT ENVER,PO SI U BEME PER 3O VJET SI EUROPA,ME TALLONIN ,APO ME BUKEN E MISTRIT QE HANTE E GJITHE FSHATARESIA,PO KAFEN QE MUNGONTE ME VITE E MISHIN 1 KG NE JAVE PER FAMILJE  EDHE 5 KOKRRA VEZE NE JAVE PER FAMILJE.EDHE VETE RRONTE SI SULLTAN NE BLLOK NE TIRANE,BLLOK NE DURRES,BLLOK NE VLORE DHE BLLOK NE VOLREKE TE POGRADECIT.🥱🤭🤡👿😭😫😎🤮👺👹🙉🥱🙊🤣🤣🤣🤣🤣🤣🤣🤣🤣🏅🤣🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱🇦🇱"
2MYQBaog-d4,@user-ux5ol9ty3j,SISTEMI I ENVER HOXHES  BERI NENDLLLJET  PERQIND TE POPULLSIS NJESOJ  DHE DISKRIMINOJ DHJET   PERQIND   KJO QUHET DIKTAUR  PO SOT QE QUHET. DDEMOKRACI KE TE DREJTEN E FJJALES TE LIR  E TTE LEVIZJES POR NE FAKT    BERSHA    BIJE. RAMA NGRIHET  DHE ANASJEDHTAS PRA AKA PESHE FJALA E POPULLIT PO NDOLL E KUNDRTA  NENDLLJET   PERQIND PO JETON NE VARFRI  MOS  SHIKONI   PES QYTETET E MEDHAJA
2MYQBaog-d4,@QazimNeziri,Po imadhi i kombit shoku biri dashur i kombit shoku enver hoxha
2MYQBaog-d4,@QazimNeziri,Kryemrekullia e kombit idashuri shoku enver hoxha
2MYQBaog-d4,@QazimNeziri,Bravo i nderuar
2MYQBaog-d4,@refaildhandili4745,"Nga e kërcënoi Enveri Greqinë ?.
Apo nga guva e SKOTINI - së në Goranci , në Gjirokastër !.🤣"
2MYQBaog-d4,@user-ig3ii7gb7i,"BRAVO,,,,Te lumtë fjalim me vend tregon te verteten"
2MYQBaog-d4,@dikupermaku3797,Respekt zoteri
2MYQBaog-d4,@shkelqimkembora232,"Per hire te se vertetes ,amerikanet heshten ,me te  egrit   dhe  me bythqiret  ishin anglezet , te cilet  deri  me 1995 donin qe Jugun e Shqiperise ta merrte Greqia .Ne te vertete mbrojtja qe beri Enver Hoxha ishte e papare .Jugosllavia dhe Bashkimi Sovjetik  votuan kunder denimit te Shqiperise ,nga propozimi grek  dhe kembengulja e Anglise."
2MYQBaog-d4,@toninqarkai6298,Shum te verteta jan keto qe thua sepse ashtu ishte
2MYQBaog-d4,@gentijangenti2790,👏👏👏👏
2MYQBaog-d4,@mikelprenga6484,Rrespekte
2MYQBaog-d4,@kasem6469,Ore ngeli duke bërë interesantin ky gjenerali.
2MYQBaog-d4,@besimplori7456,Nuk fole per fukarallekun e buken e kallamoqit
2MYQBaog-d4,@ErnestoVelcani-vd5lw,Ore ai eshte njish.shume i pregatitur.dhe Familie e mire e nderuar
2MYQBaog-d4,@xhonixhoni4044,Bravo zoti Goxhai .Ushtarak dhe njeri shum i pergatitur .Po ca dembela dhe mashtrusa e kriminela e shajne ate kohe.
